Student_ID,First_Name,Last_Name,Gender,Age,Department,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night
S3561,Maria,Brown,0,22,1,82.54,98.5,53.43,88.91,71.71,8.09,50.38,51.47,0.0,22.6,0,1,0,1,3,8.1
S3562,Maria,Johnson,0,23,0,57.21,79.89,73.44,98.98,95.19,3.26,62.81,93.06,0.0,9.9,1,1,2,1,7,6.0
S3563,Ali,Davis,1,23,1,96.74,67.15,93.37,54.42,99.77,7.05,77.59,73.81,4.0,10.5,1,1,1,0,1,5.2
S3564,Sara,Davis,0,24,0,99.46,49.45,75.64,91.11,68.09,4.34,53.75,89.08,4.0,17.2,0,1,4,2,2,8.1
S3565,Liam,Brown,0,20,2,71.67,71.99,95.18,68.93,57.7,8.19,80.74,50.28,1.0,27.1,1,1,0,2,8,5.0
S3566,Liam,Williams,1,22,1,79.74,49.89,61.42,57.21,65.72,2.95,83.6,93.43,0.0,15.0,0,1,1,0,2,4.4
S3567,Sara,Williams,1,21,1,,65.77,81.71,74.66,66.36,9.38,98.48,79.75,3.0,17.1,1,1,4,2,9,6.3
S3568,Maria,Jones,0,20,2,,64.52,78.92,53.58,82.23,5.75,94.98,62.01,3.0,20.9,0,1,4,1,4,4.3
S3569,Ali,Jones,0,19,0,98.39,83.2,80.23,76.11,74.81,3.53,78.34,67.37,3.0,12.8,0,1,1,1,3,5.4
S3570,Sara,Davis,1,19,0,55.74,51.54,78.7,50.97,88.42,4.19,89.67,60.03,2.0,26.7,0,0,4,1,4,7.5
S3571,Ali,Jones,0,21,0,79.04,89.31,53.3,86.43,85.07,3.48,68.18,71.22,4.0,29.0,0,1,4,1,9,5.9
S3572,Ali,Smith,1,18,3,84.6,59.57,48.62,74.4,62.57,1.46,79.29,66.5,2.0,21.3,0,1,3,0,7,4.4
S3573,Ali,Jones,0,18,2,94.5,66.64,98.72,72.95,89.21,0.68,70.17,76.73,3.0,21.0,0,1,0,2,4,6.0
S3574,Ahmed,Smith,0,19,3,,86.34,42.72,59.81,92.37,3.22,66.85,90.74,4.0,21.8,0,0,2,1,7,6.6
S3575,Emma,Jones,0,24,0,98.9,77.52,68.06,68.06,79.92,4.59,86.38,99.11,4.0,9.8,1,1,2,2,8,5.3
S3576,Ali,Davis,0,24,0,75.6,58.48,65.5,59.09,96.38,3.62,64.83,62.57,3.0,23.3,1,1,1,1,8,4.9
S3577,Ahmed,Davis,0,21,1,91.54,63.17,61.6,86.77,89.15,0.14,69.03,55.33,4.0,13.7,1,1,3,1,6,7.8
S3578,Maria,Smith,1,18,3,71.36,58.35,86.92,59.95,79.77,5.79,68.36,69.78,0.0,29.8,1,0,4,1,1,4.3
S3579,Sara,Brown,1,22,2,71.12,75.69,84.72,80.84,95.31,1.45,93.52,57.18,1.0,23.8,0,1,1,0,10,8.8
S3580,Emma,Davis,0,19,0,62.67,59.96,94.31,63.98,80.02,2.11,58.52,91.71,4.0,19.6,0,1,0,1,3,4.0
S3581,Omar,Brown,0,23,1,90.91,83.54,63.73,82.85,76.06,1.21,69.07,75.06,3.0,27.8,1,1,2,0,6,7.3
S3582,Sara,Williams,0,22,1,99.29,74.79,73.85,77.02,67.81,5.2,94.39,81.0,4.0,29.3,0,1,2,2,1,4.7
S3583,Emma,Smith,1,21,1,62.82,48.74,93.54,71.17,94.14,0.95,50.77,57.53,3.0,25.5,0,0,4,2,5,6.7
S3584,Omar,Davis,1,23,1,52.81,58.62,99.63,83.65,56.14,2.56,97.39,87.48,1.0,23.9,0,1,4,0,2,4.9
S3585,Sara,Johnson,1,22,1,90.78,53.29,98.16,70.79,73.68,4.52,94.95,98.68,4.0,6.5,0,1,4,1,1,4.2
S3586,Emma,Williams,1,18,0,81.01,63.42,83.07,91.07,76.87,1.68,70.89,74.12,0.0,22.7,1,1,2,0,10,8.3
S3587,Sara,Brown,1,24,1,97.98,70.96,48.59,,77.74,4.46,82.65,98.12,3.0,13.4,1,1,0,1,3,6.1
S3588,Sara,Davis,1,18,1,62.61,70.41,41.39,77.03,82.59,3.43,99.55,51.74,3.0,28.2,0,1,3,0,2,5.4
S3589,Omar,Smith,1,23,1,53.55,85.27,89.51,93.85,75.29,8.61,77.75,51.79,1.0,20.3,0,1,4,0,6,8.7
S3590,Sara,Jones,1,20,2,74.62,51.35,90.46,91.44,62.84,7.95,54.84,98.0,3.0,14.3,0,1,2,0,6,4.4
S3591,Sara,Johnson,0,24,1,54.27,96.79,84.78,76.59,92.85,9.93,92.68,85.01,1.0,13.5,0,1,2,0,7,5.7
S3592,Omar,Brown,1,19,1,63.09,60.57,56.8,53.42,82.88,5.29,56.71,59.43,0.0,18.9,0,1,1,1,7,4.9
S3593,Maria,Williams,1,23,2,56.3,58.01,78.39,78.3,92.91,5.75,62.86,68.19,2.0,17.3,0,1,4,0,5,9.0
S3594,Ali,Smith,1,21,2,,81.11,58.97,67.76,63.8,9.47,93.68,75.39,1.0,14.8,0,1,2,1,3,6.7
S3595,Liam,Johnson,1,19,1,55.31,88.33,67.04,77.01,81.85,4.0,62.8,85.13,0.0,10.2,0,0,2,2,6,8.1
S3596,John,Smith,0,22,1,97.7,62.71,62.95,82.36,85.71,5.56,87.25,92.1,4.0,24.9,0,1,2,0,3,4.8
S3597,Ahmed,Davis,1,24,1,63.93,84.81,94.82,82.24,69.17,3.79,72.38,54.13,1.0,15.8,1,1,4,1,5,5.5
S3598,John,Jones,0,21,3,72.19,93.02,54.05,83.68,90.61,5.46,87.99,82.83,3.0,7.5,1,1,2,1,3,7.1
S3599,John,Williams,0,21,1,94.93,86.01,74.66,83.96,50.13,0.81,61.62,73.84,4.0,7.1,0,1,2,0,6,4.9
S3600,Emma,Smith,0,18,2,83.87,42.05,61.66,55.46,79.75,7.84,70.98,79.88,4.0,11.0,1,0,1,1,4,6.5
S3601,Ali,Brown,1,22,1,80.9,89.64,79.78,59.59,80.68,9.85,65.91,75.43,0.0,18.8,0,1,0,1,9,8.7
S3602,Emma,Davis,1,18,2,85.28,86.47,73.87,81.53,76.69,0.66,62.45,72.53,4.0,8.7,0,1,3,2,2,8.7
S3603,Ali,Davis,1,18,1,91.44,80.16,95.44,,81.5,8.01,65.72,60.28,4.0,10.4,0,0,4,0,7,5.8
S3604,Omar,Williams,0,24,1,93.88,85.6,46.1,88.14,58.36,2.42,66.15,73.62,4.0,17.5,0,1,4,0,5,6.6
S3605,Omar,Davis,0,20,2,82.13,98.77,53.24,56.25,84.24,1.98,97.77,59.48,0.0,10.4,0,0,4,2,9,5.0
S3606,Liam,Brown,0,18,1,94.5,65.87,85.98,59.58,66.79,6.93,76.66,52.23,4.0,26.5,0,1,0,2,10,8.9
S3607,Ali,Smith,0,19,1,76.77,44.03,62.13,77.92,72.6,0.44,73.1,68.69,3.0,19.8,1,1,4,0,5,6.6
S3608,Sara,Williams,1,21,2,63.86,67.65,49.95,75.04,66.66,4.63,75.17,51.25,0.0,7.1,0,1,1,2,5,5.0
S3609,Maria,Davis,1,24,3,94.0,42.79,70.2,63.32,73.7,0.01,99.81,78.13,4.0,8.5,0,1,4,2,2,8.2
S3610,Liam,Davis,1,18,1,,57.66,79.13,70.42,81.08,5.54,82.68,53.62,2.0,9.9,0,1,0,1,3,6.1
S3611,Liam,Brown,0,23,2,95.31,75.21,42.69,51.75,91.92,4.62,85.17,71.88,3.0,20.7,1,0,4,0,6,7.2
S3612,Sara,Jones,0,19,3,52.01,58.58,57.5,51.85,74.17,9.15,65.68,99.01,1.0,7.6,0,0,1,2,4,8.2
S3613,Maria,Jones,1,22,0,69.88,81.12,88.57,54.75,66.16,7.2,73.58,50.49,1.0,6.1,0,0,2,2,3,5.5
S3614,Emma,Davis,1,21,2,97.39,89.32,71.21,,74.4,1.26,59.2,68.34,4.0,23.2,0,1,4,1,5,6.9
S3615,Maria,Smith,0,24,0,62.48,65.23,42.12,93.19,84.44,3.55,84.26,83.66,2.0,17.0,0,1,0,2,9,4.3
S3616,Emma,Williams,1,23,1,,94.01,56.92,63.01,67.34,9.32,67.22,57.95,2.0,26.2,1,1,4,2,3,5.2
S3617,Omar,Davis,1,24,2,97.7,44.79,78.35,51.7,70.71,7.25,87.41,78.04,4.0,24.8,1,1,1,1,7,4.7
S3618,John,Johnson,0,24,1,94.11,90.41,51.96,,78.14,5.94,60.66,62.91,4.0,11.8,0,1,4,0,9,7.2
S3619,Omar,Williams,0,23,1,78.18,89.71,89.64,92.77,64.7,5.59,70.18,61.14,4.0,9.8,0,1,2,0,4,5.3
S3620,Omar,Jones,0,22,2,82.35,59.32,80.59,56.91,60.45,3.98,73.56,94.75,3.0,17.9,1,1,4,1,7,7.8
S3621,John,Davis,1,23,1,,57.92,68.28,69.29,57.02,5.85,58.33,60.16,0.0,7.0,0,1,4,1,7,7.8
S3622,Maria,Brown,0,19,2,88.79,58.31,94.94,57.94,67.63,7.72,53.48,68.83,4.0,20.8,0,0,3,1,3,7.9
S3623,Liam,Johnson,1,24,2,81.5,88.68,63.51,,52.42,1.28,65.85,58.48,2.0,5.3,1,1,4,2,1,4.7
S3624,Maria,Davis,1,22,2,99.11,89.9,54.1,82.41,79.17,9.7,77.24,64.19,4.0,25.1,1,1,1,2,4,6.6
S3625,Emma,Smith,0,24,1,84.28,59.78,79.68,98.38,58.8,2.39,82.63,64.66,3.0,27.3,0,0,2,2,9,7.4
S3626,Sara,Johnson,1,23,1,98.77,75.56,74.4,83.91,68.87,4.48,71.26,66.34,3.0,29.9,0,0,0,1,10,5.6
S3627,Emma,Davis,0,22,2,52.87,48.34,60.11,99.24,63.46,0.23,75.01,82.05,1.0,13.6,1,1,2,1,7,5.3
S3628,Sara,Smith,0,22,3,56.95,68.13,60.62,71.72,81.52,5.5,77.16,87.13,0.0,19.0,0,1,4,2,10,7.6
S3629,Omar,Johnson,1,18,1,72.57,99.93,63.89,94.89,92.52,3.82,75.6,75.53,4.0,26.6,1,1,1,0,6,5.8
S3630,John,Smith,1,18,1,69.24,49.53,57.47,60.25,81.67,2.5,54.52,80.52,4.0,16.6,1,0,3,0,5,5.2
S3631,Omar,Smith,0,18,0,89.14,96.85,82.61,,77.13,9.86,70.25,90.66,3.0,13.2,0,1,0,2,10,6.8
S3632,Ali,Johnson,0,23,1,58.03,89.46,79.08,85.13,83.45,4.28,60.22,99.98,2.0,6.2,0,1,1,1,10,7.1
S3633,Maria,Johnson,0,21,0,98.8,98.33,66.45,68.57,51.5,4.14,76.69,72.83,4.0,14.9,0,1,1,1,1,7.9
S3634,Sara,Smith,0,19,2,65.75,50.77,63.87,,56.14,4.63,87.9,96.82,2.0,7.0,0,1,1,2,4,4.2
S3635,Emma,Jones,0,23,2,,52.81,61.9,83.56,54.75,1.16,78.97,74.52,4.0,14.1,1,1,4,1,3,4.9
S3636,John,Johnson,0,24,1,63.74,41.01,57.01,66.67,54.91,3.93,61.09,89.1,0.0,13.6,0,1,4,1,3,7.9
S3637,Sara,Davis,1,18,1,78.97,83.48,45.14,78.63,63.02,3.36,60.39,78.66,2.0,21.2,0,1,3,0,1,6.7
S3638,Emma,Williams,1,22,1,52.93,78.65,56.09,64.97,76.6,4.65,51.85,94.2,2.0,14.2,0,1,3,1,3,8.0
S3639,Maria,Brown,1,23,0,,50.68,59.27,89.19,55.73,8.57,71.32,72.44,3.0,14.6,0,0,0,0,10,6.2
S3640,Omar,Smith,1,22,0,87.29,87.47,72.86,65.62,96.76,1.93,71.64,84.79,4.0,12.2,1,1,4,1,10,6.3
S3641,Maria,Smith,0,24,2,59.33,57.95,86.43,76.75,92.71,6.08,61.82,73.32,1.0,20.2,0,1,2,1,8,5.9
S3642,Ahmed,Brown,1,22,0,61.78,48.1,63.74,,98.58,0.38,88.21,92.85,2.0,14.7,0,1,3,2,4,7.5
S3643,Ali,Jones,1,22,1,,65.35,96.69,89.59,52.13,3.17,69.32,99.72,4.0,28.7,1,1,2,1,7,7.0
S3644,Ahmed,Brown,0,20,2,,45.46,89.64,81.02,92.57,4.73,83.47,62.17,1.0,27.3,0,1,4,0,2,6.0
S3645,John,Johnson,1,21,2,71.87,55.79,99.09,59.61,90.19,0.74,82.0,73.72,4.0,10.9,1,1,1,2,7,4.9
S3646,Sara,Brown,0,19,0,,62.28,92.57,60.77,95.11,5.44,80.24,54.06,3.0,15.1,0,1,1,2,6,4.0
S3647,John,Smith,0,19,1,67.34,91.11,77.0,,76.4,3.1,95.4,57.05,4.0,20.9,0,1,3,2,8,4.5
S3648,Omar,Brown,0,18,2,84.95,87.55,75.91,78.83,89.39,9.93,50.79,96.46,0.0,5.4,0,1,1,0,8,4.5
S3649,Emma,Williams,0,20,0,54.51,66.57,47.77,77.42,52.56,6.31,53.4,77.18,2.0,10.7,1,0,4,0,8,6.8
S3650,Maria,Davis,0,23,2,94.42,83.47,83.34,63.69,53.79,2.44,86.11,69.76,4.0,12.1,0,0,1,2,10,7.8
S3651,Ahmed,Johnson,1,23,1,95.47,74.12,76.01,84.7,55.93,1.03,67.68,83.57,4.0,15.1,0,1,4,0,4,6.3
S3652,Liam,Brown,1,19,2,55.25,60.45,70.42,94.45,95.74,0.41,99.33,78.01,2.0,27.2,1,1,4,2,9,6.1
S3653,Ahmed,Smith,1,21,1,99.54,83.55,81.6,52.18,53.06,0.91,60.82,64.44,3.0,7.4,0,1,4,2,8,4.7
S3654,Omar,Davis,0,22,2,64.88,81.01,66.64,70.86,55.01,6.8,59.17,61.33,4.0,6.6,1,1,1,1,4,8.5
S3655,Ahmed,Johnson,1,24,3,,77.15,71.43,79.68,96.52,8.55,79.41,79.51,0.0,21.6,0,1,4,1,2,7.7
S3656,Omar,Smith,1,18,2,50.25,77.08,63.9,,55.37,1.57,63.97,59.41,0.0,14.1,1,1,1,2,1,6.1
S3657,Liam,Jones,1,21,2,70.43,80.98,83.04,50.98,93.49,4.02,67.02,56.96,1.0,9.4,1,1,4,1,2,4.5
S3658,John,Williams,1,19,2,81.49,63.07,92.6,60.53,89.46,3.54,96.05,65.92,1.0,22.5,1,1,2,2,5,8.2
S3659,Maria,Jones,0,20,1,,92.14,90.45,53.09,52.01,6.45,51.31,93.07,1.0,11.1,1,1,4,2,5,4.8
S3660,Sara,Williams,1,18,1,91.84,49.74,87.16,78.45,51.09,1.83,76.56,51.84,4.0,19.1,0,1,2,1,10,7.4
S3661,Emma,Brown,0,19,3,85.83,93.03,40.83,82.27,76.72,9.53,66.74,91.66,4.0,15.2,1,1,1,2,2,5.7
S3662,Sara,Johnson,0,23,2,67.51,60.54,94.71,57.99,99.86,7.29,67.3,81.05,4.0,14.0,0,0,4,2,4,8.3
S3663,John,Brown,1,18,1,86.72,47.5,56.49,66.65,93.94,9.55,62.39,52.02,4.0,23.0,1,1,3,1,8,6.9
S3664,Emma,Williams,0,19,1,97.02,76.0,93.28,66.49,65.5,2.77,56.74,80.1,4.0,20.3,0,1,4,1,1,5.1
S3665,Ahmed,Williams,0,23,2,54.65,62.56,51.82,90.99,69.32,5.88,51.72,71.3,2.0,17.8,1,1,4,1,2,4.1
S3666,Liam,Williams,0,24,0,,88.93,66.38,59.73,69.4,7.32,99.38,92.06,2.0,8.2,0,1,4,2,2,5.1
S3667,Liam,Davis,0,23,0,73.17,65.85,84.96,77.42,86.71,7.11,83.02,95.36,1.0,19.6,1,1,0,2,5,5.8
S3668,Ali,Smith,0,22,1,74.9,80.11,78.42,89.15,67.06,0.21,88.86,64.32,4.0,22.3,0,1,3,1,2,7.5
S3669,John,Johnson,0,20,3,77.11,58.5,64.96,91.48,57.39,9.98,53.25,89.21,2.0,25.4,0,1,4,1,8,5.1
S3670,John,Brown,0,22,2,65.03,52.57,80.72,83.33,87.36,9.28,50.74,65.49,3.0,12.5,0,1,4,1,3,5.3
S3671,Maria,Brown,1,19,2,,63.28,72.94,64.98,72.9,1.2,80.01,64.78,1.0,11.6,0,0,4,0,3,6.2
S3672,Sara,Jones,1,24,2,82.25,76.41,56.54,91.15,53.84,5.44,86.19,59.63,4.0,23.7,0,1,4,2,8,4.2
S3673,John,Williams,0,21,1,78.89,79.42,78.78,,89.5,3.15,69.74,83.92,3.0,16.7,1,1,4,2,1,7.8
S3674,John,Williams,0,24,3,,74.69,52.25,85.22,79.27,8.79,69.39,63.08,0.0,15.1,1,1,4,2,4,4.4
S3675,Ahmed,Williams,1,24,1,73.85,99.28,81.64,53.37,74.47,6.98,69.22,73.24,4.0,9.0,0,1,4,2,7,7.7
S3676,Ahmed,Brown,1,24,1,67.81,81.47,40.19,52.16,83.67,2.24,57.64,90.61,3.0,15.9,1,1,2,0,5,5.3
S3677,Emma,Jones,1,22,0,74.55,95.89,72.93,84.77,75.27,0.34,87.7,89.6,0.0,23.2,0,1,0,0,3,6.3
S3678,Omar,Smith,1,21,2,96.09,47.08,64.06,97.24,82.42,2.92,60.76,92.77,4.0,16.3,0,1,3,2,8,6.1
S3679,Omar,Davis,0,23,0,74.03,43.68,58.19,88.69,93.37,0.38,66.22,58.05,4.0,26.8,0,1,2,1,5,5.3
S3680,Ali,Johnson,0,19,2,50.7,58.66,70.94,91.57,80.68,1.41,83.56,79.34,1.0,5.1,0,1,4,2,6,5.3
S3681,Omar,Smith,1,20,1,71.94,48.2,78.72,77.25,82.98,6.36,50.01,95.74,2.0,9.5,0,0,3,2,1,8.7
S3682,Maria,Brown,1,21,3,91.03,71.55,97.92,65.23,80.69,7.45,88.31,52.1,4.0,20.4,0,1,2,1,3,5.5
S3683,Ali,Davis,1,19,1,89.0,71.14,89.98,,76.56,4.68,94.95,89.73,4.0,21.8,0,1,0,2,10,4.9
S3684,Emma,Davis,1,21,0,75.67,74.5,83.03,85.6,58.6,6.0,52.58,62.31,3.0,11.9,0,0,2,1,4,5.3
S3685,Ahmed,Davis,0,22,1,,84.71,68.74,83.77,66.78,1.56,79.58,83.48,0.0,28.5,0,1,1,1,10,7.5
S3686,Omar,Williams,1,19,0,73.25,98.28,63.53,97.34,84.66,3.17,70.42,85.87,0.0,13.3,0,1,4,1,10,5.5
S3687,Sara,Johnson,1,22,1,78.19,92.7,41.95,68.36,71.27,7.13,53.92,96.28,3.0,15.3,1,0,2,2,4,4.9
S3688,Ahmed,Brown,1,18,2,99.99,47.1,61.55,51.98,70.31,3.65,84.11,75.44,4.0,29.4,0,1,4,1,5,6.1
S3689,Liam,Brown,0,19,0,82.21,60.31,90.9,95.42,87.96,3.49,80.62,92.41,4.0,17.0,0,1,4,0,9,4.6
S3690,Maria,Davis,0,21,2,84.71,55.35,63.04,,50.28,1.94,82.13,52.27,2.0,20.3,1,1,1,1,4,6.0
S3691,Ahmed,Brown,0,18,0,74.57,50.61,67.7,84.87,83.95,5.95,90.67,71.03,2.0,18.5,0,1,1,1,7,8.3
S3692,Maria,Johnson,1,22,0,,72.68,56.31,93.66,74.46,8.1,64.35,71.98,4.0,9.4,1,1,2,0,8,5.9
S3693,Maria,Johnson,1,22,0,90.65,73.2,56.45,65.51,68.84,4.69,83.85,76.91,4.0,29.8,1,1,4,2,7,6.6
S3694,Maria,Jones,1,21,3,74.75,53.63,43.71,,67.03,1.16,87.17,74.07,3.0,6.5,0,1,2,1,2,7.9
S3695,Emma,Jones,0,18,2,99.73,82.71,76.83,,58.64,8.38,58.44,98.4,3.0,29.6,0,1,1,1,1,6.6
S3696,Maria,Smith,0,24,1,72.86,83.97,66.88,89.71,66.71,0.71,97.85,53.93,0.0,16.7,0,1,4,1,5,4.2
S3697,Maria,Johnson,1,23,1,,41.26,76.36,53.49,69.57,4.72,67.0,63.25,3.0,9.7,0,1,2,2,8,5.1
S3698,Liam,Johnson,1,20,1,84.13,63.75,72.81,82.76,71.87,2.61,85.69,98.43,0.0,9.2,0,1,4,2,1,8.5
S3699,Sara,Johnson,0,21,1,52.33,93.41,87.93,83.86,83.62,9.36,87.7,72.27,1.0,21.4,1,1,4,2,2,8.0
S3700,Ali,Jones,1,22,2,62.53,71.22,85.06,,72.68,7.38,75.2,78.56,4.0,22.8,1,1,1,2,9,7.8
S3701,John,Davis,1,19,1,67.69,60.86,86.29,84.35,89.81,5.66,56.44,54.05,0.0,27.5,0,1,2,1,6,6.7
S3702,Liam,Davis,1,18,1,86.97,55.22,69.95,96.16,81.99,6.68,63.78,64.2,4.0,10.9,0,1,4,0,1,5.8
S3703,Ali,Brown,0,23,1,74.71,54.6,61.23,86.69,59.48,5.33,61.71,51.98,0.0,15.8,0,1,2,0,8,7.5
S3704,Maria,Davis,1,20,0,51.43,45.99,96.01,98.06,63.86,1.48,75.93,56.88,0.0,29.3,0,1,4,0,3,7.3
S3705,Sara,Williams,1,19,2,80.84,89.03,43.26,72.43,53.96,7.09,63.06,81.67,1.0,15.7,1,1,4,2,4,7.2
S3706,Ahmed,Jones,1,18,1,70.57,45.2,49.16,76.41,97.29,4.93,77.34,88.18,1.0,16.5,0,1,0,0,10,6.5
S3707,Sara,Johnson,1,23,0,96.09,57.54,65.18,63.19,94.33,6.34,64.41,93.5,4.0,12.2,1,1,2,2,5,5.3
S3708,Liam,Davis,0,21,1,,42.74,76.84,99.28,54.24,0.45,50.05,62.57,0.0,26.8,0,1,4,2,9,6.2
S3709,Maria,Jones,0,23,3,85.45,86.88,40.49,52.76,78.7,1.42,68.16,66.64,4.0,14.1,0,1,1,2,5,6.6
S3710,Sara,Davis,0,21,2,,42.36,83.16,67.93,98.02,5.89,80.34,78.47,0.0,20.9,0,1,4,2,6,5.1
S3711,Omar,Smith,1,24,1,88.05,58.5,73.52,64.88,87.36,4.59,88.68,54.18,4.0,9.6,1,1,4,2,7,5.2
S3712,Sara,Johnson,0,18,2,86.05,74.4,69.08,69.33,74.59,2.27,51.42,90.34,4.0,20.4,0,1,4,1,5,8.0
S3713,Maria,Smith,1,23,0,95.2,64.57,65.41,95.89,62.06,2.41,62.92,74.16,3.0,28.3,0,1,3,1,5,5.6
S3714,Emma,Johnson,0,20,2,51.69,56.94,71.17,68.4,63.95,6.32,99.27,98.28,2.0,24.4,0,1,1,0,2,8.9
S3715,Omar,Jones,1,23,0,72.38,56.51,49.71,95.85,86.81,0.59,63.09,55.87,3.0,6.7,0,1,3,1,2,6.2
S3716,Sara,Brown,0,18,1,83.96,87.87,46.52,71.17,89.03,4.34,88.86,56.66,3.0,20.8,0,1,0,1,6,7.0
S3717,John,Davis,0,19,1,54.76,98.44,57.38,92.74,76.43,5.23,75.47,67.43,2.0,19.0,0,0,2,1,10,6.5
S3718,John,Davis,0,19,1,70.53,60.88,82.57,76.09,56.05,3.08,56.11,60.34,1.0,13.5,0,1,4,1,6,6.5
S3719,Sara,Williams,1,23,1,97.11,42.35,75.3,,96.69,8.21,82.17,84.83,3.0,26.1,0,1,4,2,10,8.5
S3720,Emma,Smith,1,23,1,,42.19,68.81,72.47,92.24,0.57,98.32,97.34,0.0,24.8,0,1,4,2,6,4.5
S3721,Ahmed,Davis,1,21,3,99.27,85.55,74.29,,57.03,8.66,94.34,54.5,4.0,21.2,0,1,0,2,3,5.7
S3722,Maria,Jones,0,18,1,52.84,73.14,73.56,,52.84,7.23,84.51,62.11,2.0,23.6,0,1,0,1,9,5.4
S3723,John,Brown,1,21,2,85.89,87.02,58.42,64.48,76.79,4.46,75.61,61.89,4.0,9.8,0,1,1,1,7,5.6
S3724,Ahmed,Jones,1,20,2,79.05,81.85,45.85,59.32,64.21,9.24,65.97,75.45,0.0,28.0,0,1,1,2,4,8.6
S3725,Sara,Smith,1,24,0,75.03,94.45,93.81,66.8,64.16,7.02,67.85,72.6,3.0,21.7,0,1,2,1,9,4.3
S3726,Liam,Williams,1,19,3,98.54,93.15,75.99,81.22,54.36,9.31,67.31,86.34,4.0,16.7,0,1,4,0,4,5.4
S3727,Ahmed,Davis,1,22,0,56.48,87.3,81.86,69.33,97.67,4.73,96.1,86.63,2.0,9.8,1,1,2,2,3,7.7
S3728,Omar,Jones,1,22,3,94.8,68.51,67.84,85.62,91.51,4.53,60.57,78.64,3.0,22.1,0,1,3,2,1,5.2
S3729,Ali,Johnson,0,18,0,84.56,58.49,85.39,99.35,55.69,5.31,68.9,79.55,1.0,7.4,1,1,1,1,4,8.2
S3730,John,Brown,0,18,3,62.95,70.42,75.07,,93.83,0.65,71.6,92.12,0.0,13.0,0,1,2,0,3,5.6
S3731,Sara,Jones,1,22,0,95.08,70.12,43.23,73.13,84.15,9.08,70.45,69.85,3.0,19.3,1,1,0,2,3,4.6
S3732,Liam,Brown,0,18,1,71.46,76.62,93.41,58.21,66.27,6.68,50.21,50.62,2.0,21.2,1,1,4,2,6,6.6
S3733,Maria,Davis,0,19,2,,51.17,58.33,,93.56,6.18,63.55,60.65,3.0,5.4,0,1,1,2,9,6.6
S3734,Liam,Johnson,1,20,2,69.44,79.34,48.27,86.34,79.9,9.26,74.93,51.77,2.0,5.2,1,1,4,0,1,4.2
S3735,Emma,Williams,1,20,1,92.55,67.4,45.28,60.87,92.43,9.94,88.02,69.67,4.0,7.8,1,1,4,1,9,7.6
S3736,Omar,Williams,0,21,1,81.83,77.21,83.23,59.1,73.46,1.63,78.47,67.89,2.0,24.2,0,1,2,1,2,4.7
S3737,Sara,Johnson,1,19,2,57.05,54.38,82.24,68.82,75.03,7.49,69.24,54.93,1.0,19.2,0,1,1,1,3,5.1
S3738,Maria,Brown,0,24,3,82.48,66.06,82.01,90.93,64.55,5.8,83.26,87.75,2.0,20.2,0,1,3,2,9,6.8
S3739,Emma,Davis,0,18,1,59.57,52.61,94.95,,69.38,4.61,83.29,77.65,0.0,20.1,1,1,4,1,8,8.5
S3740,Emma,Jones,0,18,0,70.6,92.52,60.94,97.88,78.39,9.78,62.4,61.29,2.0,5.9,0,1,3,2,9,4.1
S3741,Sara,Johnson,1,24,0,58.51,69.28,73.67,,97.35,8.5,55.19,87.96,0.0,9.3,0,1,2,2,8,8.1
S3742,Omar,Smith,0,21,3,,53.5,77.17,57.56,80.01,6.97,90.16,83.4,2.0,23.2,1,1,2,2,6,7.8
S3743,Ahmed,Brown,1,21,3,60.59,42.47,98.77,52.13,57.37,3.83,76.49,59.58,0.0,21.1,1,1,4,2,10,4.8
S3744,Ahmed,Williams,1,18,0,76.82,80.54,58.74,69.95,50.35,6.66,58.83,99.14,0.0,16.1,0,1,2,2,9,5.9
S3745,Emma,Johnson,1,18,2,,52.88,97.38,76.1,92.55,5.32,63.1,58.87,1.0,5.5,0,1,3,0,3,8.5
S3746,Ahmed,Williams,1,24,1,75.07,99.37,48.92,,68.22,2.49,88.32,88.59,3.0,15.4,0,1,1,1,4,4.7
S3747,Ali,Brown,1,19,2,62.38,72.02,85.84,56.71,65.75,4.5,82.66,98.41,3.0,11.2,0,1,3,2,1,4.6
S3748,Emma,Williams,0,24,0,84.26,57.34,77.97,56.24,90.04,2.12,97.26,86.28,2.0,22.4,1,1,3,2,7,7.7
S3749,Emma,Johnson,1,21,0,,79.46,89.01,52.34,97.27,5.0,73.25,83.29,2.0,25.6,0,0,3,1,2,6.4
S3750,Maria,Brown,1,24,0,67.9,56.51,41.72,92.54,87.4,7.2,52.61,95.17,0.0,17.6,0,1,4,1,1,5.4
S3751,Ahmed,Smith,1,24,1,94.06,89.22,44.69,97.39,58.69,0.37,85.02,63.46,4.0,15.1,1,1,2,0,8,4.9
S3752,Omar,Johnson,1,24,2,82.2,58.49,44.18,55.78,69.57,7.65,62.75,63.86,4.0,11.8,1,1,3,2,10,7.6
S3753,Emma,Jones,1,19,1,85.65,99.29,75.58,60.66,87.97,0.2,66.19,82.06,4.0,7.3,0,1,4,1,9,6.2
